OTUs,ES_001t,ES_007t,ES_010t,ES_014t,ES_017t,ES_019t,ES_024t,ES_043t,ES_046t,ES_048t,ES_069t,ES_080t,ES_088t,ES_089t,ES_095t,ES_099t,ES_104t,ES_106t,ES_107t,ES_108t,ES_110t,ES_114t,ES_116t,ES_132t,ES_137t,ES_147t,ES_158t,ES_207t,ES_208t,ES_209t,ES_210t,ES_211t
1225,414,0,895,1,1,3,1448,3301,1,0,1,1754,0,1,1,0,0,0,15,1,2,12,1,0,486,369,27,3,0,3,0,0
1226,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,4,0,5,2,1,0,0,0,7,0,0,2,1,0
1227,23,223,2175,4247,4454,5256,29349,2027,2317,23450,743,1439,349,68,1691,1818,7962,4394,3387,1262,10937,2480,6335,247,1007,12536,8755,186,6705,2408,2428,652
1228,7,12,0,25,3,3,4,21,20,11,2871,5,0,4,3,4,15,16,0,7577,3,2,2,339,3,1241,40,15,15,5,3,10
1229,0,2,0,1,0,0,0,0,1,0,19,1,0,1,0,1,1,2,0,28,2,1,0,3,0,10,0,1,6,1,0,1
1230,0,1,0,0,0,0,0,1,0,0,16,1,0,1,0,1,2,4,1,48,1,1,0,4,0,4,4,0,23,0,1,0
1231,5,103,21,94,21,74,11,94,166,68,1443,21,10,118,25,14,254,648,32,5395,30,25,12,234,118,662,129,206,163,245,268,328
1232,0,36,16,34,8,2,7,39,14,17,69,11,8,9,9,6,24,51,13,169,25,17,10,18,15,24,51,35,36,53,9,24
1233,9,59,5,84,7,37,14,68,32,48,215,28,6,6,27,9,24,35,5,610,12,11,7,20,7,53,70,29,37,26,18,114
1234,2,18,6,13,2,2,15,24,5,2,42,9,33,72,17,14,22,24,3,122,7,16,14,10,12,13,60,56,26,29,36,17
1235,4024,6047,2,2283,1535,6374,2225,2619,7524,257,3568,51,477,133,26,149,725,1398,15943,1032,5348,1046,2560,972,3255,1740,4888,144,783,3030,1658,266
1236,303,1,0,1,0,0,6,5,3,0,0,11,0,0,0,1,2,2,0,2,1,3,0,5,7,35,2,0,2,1,1,0
1237,3530,0,0,1,0,0,13,35,2,0,3,132,0,0,0,0,0,3,0,0,11,4,2,100,0,37,5,3,0,1,0,0
1238,331,0,0,0,0,0,0,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,13,0,2,2,0,0,0,0,0
1239,261,0,1,0,0,0,14,24,0,0,0,5,0,0,0,0,0,0,4,7,0,2,1,11,2,1,2,0,4,1,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,115,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,8,1,0,0,1,0,1,0,1,0,1,0,0,1
1242,14,72,5,89,354,587,212,249,201,76,49,1116,44,6,33,139,1399,2365,2525,587,3160,8485,9499,546,496,860,2552,75,4189,1816,2945,1329
1243,1618,886,2,2262,1749,4294,2874,3365,1012,583,296,23444,180,283,416,363,7332,14420,114134,1463,76500,27593,27058,3029,1461,6265,16566,255,8197,41121,8149,4354
1244,461,1943,40,15177,5672,3575,8687,24970,3044,294,408,74293,882,3650,3784,1268,37897,175893,632062,4749,334307,284224,287779,18860,22814,41272,222033,2409,147571,233166,130602,12768
1245,2421,3643,2,1331,7413,14151,4509,1207,3018,190,222,7124,3281,216,286,835,20840,6655,59130,1545,25381,9266,15620,1491,1759,7875,51492,436,10863,16876,11151,6006
1246,0,0,1,0,0,0,1,1,0,0,0,23,1,0,0,0,40,1,3,1,7,0,0,0,0,0,16,0,67,6,6,3
1247,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1249,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,3,1,0
1251,1,0,0,0,0,1,3,2,0,0,2,0,0,4,0,0,1,0,2,1,6,1,1,0,1,0,2,0,1,0,2,1
1252,0,0,1,1,1,1,6,0,1,0,0,3,0,0,0,0,23,8,6,1,15,1,2,0,1,0,26,0,50,5,3,2
1253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
1254,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,1,3,1,0,0,1,0,8,0,1,0,0,0
1255,0,0,0,1,0,2,2,0,1,0,1,3,0,1,0,0,2,2,7,2,4,1,1,0,0,3,5,3,1,3,1,1
1256,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,11,0,1,0,8,2,0,0,0,0,0,0,4,2,0,0
1257,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,0,3,21,2,0,15,0,3,0,5,0,37,1,19,1,3,5
1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,1,0,0,0,0,0
1259,27,2,27,1,15,4,4,10,10,4,82,8,1,1,25,64,286,17,4,179,985,0,40,3,2,13,79,8,39,0,570,330
1260,0,5,2,6,2,1,2,1,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
1261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,4,0,0,0,0,0,2,0,5,0,0,0
1263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,1,33,3,20,42,38,230,59,43,4,6,1,0,21,6,0,34,256,205,16,722,229,645,10,334,170,0,4,153,1,49,2
1265,3107,0,6,3,1,3,35,76,6,1,2,185,0,0,0,0,60,10,80,3,12,96,5,229,19,37,17,6,7,21,2,2
1266,216,0,0,0,0,1,4,15,2,0,0,21,0,0,0,0,2,5,8,1,6,41,0,30,1,5,8,1,5,4,3,0
1267,1,3,0,1,1,6,34,2,77,1,0,4,1,3,0,1,6,39,85,8,22,26,55,2,36,1,7,0,0,16,14,0
1268,1,3,0,3,25,5,10,3,1,2,0,6,3,118,2,7,38,111,303,3,294,100,127,11,1,29,205,2,129,19,62,20
1269,0,4,0,9,7,44,14,160,1,0,1,1,3,14,1,9,27,853,2904,3,117,37,190,45,5,7,604,1,42,2620,65,38
1270,2,0,2,1,1,1,3,106,0,0,8,5,0,2,0,0,0,2,7,18,7,11,6,2,4,1,25,0,2,9,1,0
1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,6,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
1275,0,0,1,0,1,0,0,2,0,0,7,1,1,0,0,1,7,2,4,22,4,0,0,1,0,0,7,2,20,5,3,0
1276,7,1,0,4,1,6,20,13,2,0,0,30,1,0,0,0,1,32,1484,0,149,55,109,6,11,0,3,0,9,38,27,2
1277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,19,91,47,47,14,13,41,64,41,28,38,8,10,28,17,4,56,65,28,82,4,7,23,5,33,32,214,46,17,51,33,32
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1280,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,0,2,0,0,0
1281,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,10,0,4,3,0,0,0,0,0,0,0,1,0,1
1282,4,0,0,0,0,0,54,15,0,0,1,36,0,0,0,0,25,1,0,0,1,24,2,0,1,0,19,0,73,0,8,1
1283,0,0,0,0,0,0,3,5,0,1,0,4,0,0,0,1,10,5,36,1,27,6,3,1,1,1,6,0,11,3,3,2
1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0
1285,0,0,8,0,0,0,3,0,2,0,2,10,0,0,1,4,0,44,2,2,44,1,4,0,3,0,0,0,5,2,0,7
1286,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,20,28,0,31,2,10,1,2,2,21,1,20,3,2,3
1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1288,1,0,1,2,1,2,0,4,0,2,16,10,0,0,2,2,6,17,16,34,26,9,1,0,0,2,53,0,40,8,11,6
1289,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
1291,4,22,6,19,4,22,144,49,19,6,32,106,0,12,3,0,14,34,20,35,15,50,33,12,83,19,11,4,7,18,8,4
1292,3,5,3,4,0,2,0,10,0,0,5,5,7,15,2,3,0,6,0,8,1,3,3,1,2,3,17,8,6,2,3,1
1293,0,0,1,3,1,0,1,2,0,0,5,0,3,4,1,1,0,1,1,30,0,0,1,2,1,0,1,2,2,1,5,5
1294,2,4,10,4,4,35,3,38,3,2,3,44,2,13,0,2,10,51,8,6,56,50,25,9,23,0,31,71,38,6,14,6
1295,1,140,11628,85,516,95,26452,1384,65,1071,17,1146,41476,2400,11054,106719,573812,25503,10745,7,874351,1047,2045,741,1,40,543645,938,203657,990,48,31509
1296,1476,1193,26262,17925,9163,48298,29269,255409,10555,26662,2758,2047830,1381,641,3600,1203,135311,75765,89866,22644,76138,362708,66054,154647,186886,42716,345662,679,114468,52230,36612,2043
1297,1,69,66,11,74,372,51,275,190,4,286,39,9,9,6,63,1868,7765,1627,107,1113,5894,4112,29,45,1,3606,77,1204,2327,1664,980
1298,1268,993,1,202,1838,564,3396,197,525,190,3,2229,692,103,57,692,30,12,3903,155,4477,20,134,1204,165,40,1243,44,2900,1701,503,2346
1299,1203,1,0,1,0,0,5,10,1,1,1,21,0,0,0,0,3,9,9,2,12,7,11,20,4,11,11,0,6,3,3,1
1300,8,7,16,13,74,30,77,27,444,27,4,42,112,4,69,95,745,2206,830,9,669,303,285,262,7,8663,5051,11,2470,365,71,144
1301,0,1,0,0,0,4,3,2,2,0,0,0,0,1,0,0,0,13,8,2,8,9,50,0,10,0,0,0,0,2,3,2
1302,0,19,3,66,203,379,144,115,64,123,7,451,19,16,14,103,2302,1805,2843,97,1687,8521,3308,251,293,476,2445,72,2037,511,1423,563
1303,3,3,12,10,17,32,47,88,25,2,1,1502,3,0,0,7,144,118,400,176,797,693,273,349,111,7104,320,13,987,310,149,108
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1305,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,2,4,0,4,0,0,0,0,0,1,0,0,2,0,0
1306,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0
1308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,1,0,2,0
1309,1,2,97,85,44,300,8993,215,12,2,11,13,9918,21,4119,16550,5464,332,195,4,9808,278,13,54,2,2,20176,2196,9945,155,46,329
1310,0,0,0,0,0,1,6,1,0,1,2,8,2,0,1,1,10,7,3,27,8,1,1,1,2,1,16,3,27,13,1,1
1311,647,1070,49,271,500,3871,7951,3957,1306,46,1498,5051,188,129,114,277,2923,2377,6205,363,3912,6108,2652,477,1485,1905,4600,36,2320,3761,2422,309
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1313,6,26,1,40,20,105,127,174,54,0,46,4675,19,190,9,4,634,610,4021,13,1562,2420,4817,106,193,114,199,6,2442,682,470,403
1314,3,0,2,0,0,1,3,0,0,0,2,4,0,0,0,1,2,3,4,2,2,3,4,1,1,0,4,0,1,8,2,3
1315,14,33,9,35,8,71,56,80,40,7,9,151,11,41,11,10,313,183,682,30,403,1231,1214,35,132,35,258,5,296,306,76,25
1316,2,14,6,10,0,0,1,61,4,3,37,3,0,4,1,0,0,17,0,55,0,1,2,10,2,3,1,4,0,1,3,2
1317,2,3,4,2,1,0,22,2,1,0,7,0,1,7,0,0,3,9,2,5,9,11,6,4,2,2,3,1,4,0,3,0
1318,2,1,10,5,1,3,7,24,5,1,2,34,13,8,2,0,11,89,17,12,25,21,13,25,15,12,28,20,27,26,15,12
1319,0,0,0,0,1,1,2,1,1,0,4,0,0,0,0,2,15,7,4,15,19,6,1,9,1,4,9,1,24,0,0,5
1320,169,0,0,3,0,1,5,10,0,0,1,14,0,0,0,0,1,3,0,0,0,2,0,53,3,50,0,1,0,5,2,0
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0
1322,0,0,1,0,1,1,2,1,0,0,0,6,0,0,1,0,24,23,18,1,16,5,5,1,1,0,18,0,13,15,5,1
1323,3,14,1,5,2,16,139,6,17,0,2,9,1,3,0,1,20,16,19,3,11,21,17,5,16,2,22,3,0,35,4,0
1324,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0
1325,4,0,8,11,16,4,4,0,7,0,0,41,1,1,0,0,1,0,1,4,15,38,5,40,74,0,512,0,0,5,1,1
1326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,1032,35,0,57,105,934,623,85,80,20,0,33,11,12,2,44,47,55,1084,140,939,1282,330,692,222,134,54,18,12,754,572,77
1328,0,3,7,2,0,3,10,0,3,0,12,2,0,8,2,0,1,1,10,8,4,2,3,5,9,2,3,2,7,2,2,0
1329,171,1,1,4,0,0,9,6,2,2,0,11,0,0,0,1,1,10,5,2,6,6,18,7,11,17,51,4,12,3,3,0
1330,0,239,2350,1462,12211,1468,13347,88,903,120,62,6048,2812,409,2084,6575,65794,18341,18076,1085,97885,2322,4513,115,565,150,64422,19541,83711,5693,10730,6511
1331,6,8,89,17,1,3,3,13,4,6,153,16,12,66,10,0,15,59,4,326,1,5,13,16,38,20,49,37,6,13,7,4
1332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,0,1,0,1,2,2,1,0,10,6,0,0,0,0,2,0,4,15,21,2,0,4,0,1,3,1,3,1,0,0
1334,1,1,2,2,1,0,3,0,0,0,34,2,0,0,0,0,4,5,3,108,5,0,2,2,6,3,3,3,6,4,4,2
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,1,2,0,2,1,0,0,23,0,1,0,0,3,0,11,1,7,8,16,0,0,1,6,0,4,6,2,0
1337,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,2,0,0,1,1,0,0
1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1339,0,0,0,0,2,0,0,40,5,0,1,25,0,0,0,0,1,7,43,0,0,11,0,2,45,0,0,0,0,0,47,0
1340,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1341,1,3,2,0,0,0,2,3,1,0,1,0,2,1,1,3,5,8,9,1,10,3,3,0,0,0,19,2,14,2,5,2
1342,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,11,0,14,0,0,2
1343,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,14,0,3,0,1,0,0,0,5,2,5,0,0,1
1344,13,29,69,50,244,363,877,796,51,696,41,1042,72,6,88,73,522,877,295,400,444,1094,35,55,872,437,1073,5,1074,146,379,51
1345,1,3,1,1,1,1,3,5,1,1,355,2,3,4,6,5,3,10,2,659,5,1,3,46,0,37,7,10,4,5,4,4
1346,0,3,148,59,77,73,253,10,37,5,2,257,142,209,107,967,3016,874,181,56,5443,93,133,2,25,7,7214,2977,5339,282,472,253
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1348,0,1,9,8,24,17,86,7,9,76,6,11,3,0,2,5,23,22,14,2,46,16,22,1,3,2,21,0,13,10,6,2
1349,0,2,89,406,288,106,1040,515,63,4678,59,353,38,1,120,201,199,1514,182,89,934,221,870,26,51,58,899,22,1067,199,149,72
1350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1352,1,1,6,1,0,1,12,2,1,0,15,1,1,4,0,0,3,19,5,7,22,19,11,2,1,2,4,4,11,10,1,3
1353,6,11,11,18,2,4,57,16,2,6,2667,5,1,5,5,5,23,22,35,4835,20,8,10,452,5,440,56,12,21,18,8,2424
1354,0,4,1,2,2,4,20,5,4,0,1,2,0,0,0,1,1,5,10,3,5,15,13,1,7,0,1,0,2,3,3,2
1355,1,1,1,2,0,0,7,0,1,1,4,3,0,3,1,0,1,1,2,6,2,7,1,0,5,1,3,0,5,7,0,0
1356,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0
1357,1,0,0,2,3,0,1,4,1,0,0,23,3,2,0,0,14,29,60,2,33,30,43,2,1,5,32,0,23,26,16,3
1358,0,1,9,1,1,3,1,1,2,0,6,1,1,3,0,1,8,24,35,7,19,1,12,1,0,0,8,3,11,13,6,3
1359,479,11,0,13,5,251,14876,1197,93,4,5,74,1,13,0,0,25,40,109,6,225,67,97,4,37,22,8,1,37,68,157,4
1360,262,3,0,33,1,520,76,51,25,2,2,117,2,2,2,0,1,48,228,34,58,0,147,17,44,63,77,2,5,29,23,1
1361,6,255,1359,274,81,96,29338,43,260,70,16,85,1848,1697,1399,7738,26353,6811,10566,19,43620,313,117,107,37,9,16502,3899,11973,234,138,731
1362,1,0,2,1,13,23,3,0,9,0,0,41,1,0,0,0,2,0,1,0,4,13,0,25,0,0,609,1,0,1,1,1
1363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,6,3,0,0,0,0,10,0,2,9,1,0
1366,0,2,11,721,829,1609,1298,1173,449,388,26,10,4,34,197,95,695,747,337,153,978,1444,496,26,42,11,360,8,432,1111,725,171
1367,3,6,3,12,2,4,1,2,0,3,13,3,1,1,0,0,1,1,1,17,2,0,0,2,2,0,2,1,0,3,1,1
1368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1370,2,0,1,3,0,5,11,3,0,0,4,2,0,0,0,0,4,6,6,1,10,3,1,1,1,0,9,0,6,3,3,0
1371,0,48,0,13,4,13,57,228,26,1,8,19,2,8,0,0,44,628,338,43,92,131,192,13,599,14,11,0,9,17,42,1
1372,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1374,8,12,7,13,7,10,103,118,13,0,5,12,9,11,2,4,13,26,24,21,15,27,46,5,98,1,18,15,20,25,9,2
1375,1,20,0,57,114,100,39,94,52,25,0,3782,13,7,7,52,610,881,2271,150,5735,5057,1664,228,229,817,1256,25,1555,597,832,443
1376,0,36,3,15,24,58,507,52,51,4,16,17,0,2,2,2,22,25,33,20,21,35,111,6,56,7,16,2,15,29,28,7
1377,0,0,29,0,0,0,0,13,1,0,0,3,0,0,1,0,3,0,4,0,8,0,1,0,0,0,8,0,0,1,0,0
1378,2,0,2,67,8,24,37,14,3,19,1,5980,0,0,0,0,3,0,1,11,34,66,51,225,235,2,15,2,4,2,5,0
1379,0,1,0,1,0,0,5,1,0,0,0,1,0,0,0,0,1,3,5,2,2,2,0,0,1,1,2,0,2,2,0,0
1380,91,22624,7520,85394,19847,5067,79882,67826,11946,1516,7751,49776,4943,41968,1616,5446,236254,296522,506345,58702,511621,557684,321429,29276,197778,112954,132510,713,84092,96306,109040,8736
1381,1,13,0,2,5,1,16,1,17,1,1,2,0,2,0,0,4,9,5,2,5,1,4,0,8,0,0,0,3,4,1,0
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1383,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1384,0,0,0,2,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,6,15,0,34,0,0,1,46,0,29,0,0,1
1385,344,1,2,1,1,0,4,5,0,0,1,11,0,0,0,0,0,3,7,0,2,4,5,4,1,4,1,0,2,0,1,0
1386,0,37,5,27,60,47,601,764,55,35,20,1580,30,17,70,76,304,886,158,156,1102,437,181,55,324,1,1312,7,896,61,442,15
1387,52,19886,10966,11980,83021,202083,562624,81578,34811,15412,12018,16960,3299,941,7475,8477,11842,48518,45684,7594,83735,37138,26294,4670,19065,2316,70786,1517,45947,11548,48304,2585
1388,0,3,2,0,3,0,0,0,0,0,0,1,0,0,0,1,7,2,35,1,11,36,47,1,1,1,12,0,38,14,42,3
1389,5,13,26,21,2,0,13,14,1,2,14,9,5,11,7,4,2,18,1,25,2,5,3,4,7,1,26,62,25,9,3,3
1390,19,24,0,0,10,1,0,39,4,5,40,23,9,34,29,10,38,1,5,74,0,16,29,7,21,0,127,1,1,26,7,16
1391,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,12,1,0,1,0
1392,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,6,1,0,0
1393,0,4,5,1,0,0,9,2,0,1,24,0,0,9,0,0,1,38,0,27,0,14,1,0,6,1,5,2,17,2,6,0
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,108,0,4,4,0,0,0,1,0,0,0,0,1,0
1396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,11,0,0,7,12,0,0,0,0,0,0,5,0,0
1398,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1400,0,0,1,1,0,0,8,0,0,0,0,3,0,0,0,0,5,0,2,0,8,1,0,0,0,0,8,0,44,1,1,1
1401,1,1,2,1,1,0,0,10,1,0,4,1,0,1,1,0,1,5,5,2,2,0,2,0,2,0,1,3,0,2,0,2
1402,1,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,20,2,1,3,1,0,0,12,0,0,1,3,1
1403,2,1,0,1,0,0,1,0,0,0,45,7,0,0,0,1,1,2,1,65,5,7,2,10,3,5,3,1,2,26,4,1
1404,0,48,165,62,1270,4859,756,17,55,9,2,278,99,24,129,297,4817,890,1795,50,7397,183,330,14,26,2,4275,2158,4371,342,686,315
1405,0,1,100,41,94,22,151,2,16,5,1,139,96,42,88,617,2118,645,168,28,2029,61,109,4,18,3,3305,639,3593,218,338,287
1406,0,0,2,2,2,1,6,0,1,0,0,1,0,1,0,2,18,9,1,0,29,2,3,1,1,1,44,4,47,3,5,2
1407,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,1,0,0
1408,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,2,0,0,2,0,0,0,30,0,0,1,0,0,0,0,0,44,0,3,0,3,1,6,0,1,0,2,0,0
1410,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,7,11,1,0,8,0,2,0,0,0,18,0,16,3,3,0
1411,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,12,11,2,0,7,1,1,0,0,0,24,2,20,1,6,0
1412,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0
1413,0,0,1,1,1,0,5,0,1,0,0,3,1,0,3,1,30,4,6,1,14,2,3,0,3,0,16,2,36,1,4,1
1414,0,0,2,2,0,1,1,1,1,1,10,2,1,0,3,2,18,5,7,27,19,3,3,2,5,2,59,2,31,6,4,3
1415,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,9,4,6,1,7,2,3,0,0,0,15,0,10,0,2,0
1416,0,0,2,0,0,0,0,0,1,0,0,3,1,0,1,2,24,10,9,1,28,2,1,0,3,1,62,5,75,7,5,3
1417,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,3,2,0,3,0,2,0,0,0,17,3,12,1,2,2
1418,0,0,1,0,2,0,2,0,0,0,0,4,0,0,4,2,9,4,2,1,19,0,0,0,1,0,22,0,40,0,0,5
1419,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1,3,14,6,2,0,25,3,8,0,0,0,24,2,35,6,5,3
1420,0,1,7,1,1,9,14,3,0,0,18,23,2,2,4,8,37,50,23,23,45,7,21,1,3,1,97,8,98,21,26,3
1421,101,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,2,0,0
1422,108,51,5,610,349,279,562,2317,133,112,48,13274,28,141,149,97,4215,5161,36202,261,36768,10421,9261,696,1071,1595,12315,101,1305,17159,6268,891
1423,79,85,1,438,248,394,486,826,125,33,28,5942,32,110,54,80,3410,4648,40443,163,28247,9873,8775,804,821,1319,4525,66,2328,19204,2159,558
